id,label,tweet
694,1,"bohot hi ziddi hai kiran . sikander ne itni dafa muafiyan maang lein , saas susar aur maan ne bhi smajhaya ... susar sahab zamanat ( guarantee ) bhi de rahay thay kay ab sikander kiran ko nahin maaray ga ... kiran ko itnay saaray logon ki baat maan ker kam - az - kam aik moqa to dena chihiye tha sikander ko ..... kiran ka asal challenge to yehi tha kay wo talaq liye baghair , pyar aur mohabbat say apnay abusive husband ko theek kerti aur apni izzat kerwati aur apni maan aur saas kay liye aik misaal banti ... yun medaan chhor ker naa bhagti ....... kiran ka apnay susar ko itnay bold tariqay taunt kerna aur lecture dena bhi kis had tak badtamizi thi ... kam az - kam un ki umer ka to lehaaz kerti .. theek hai sikander main kharabiyan hain lekin kiran begum bhi kuchh zyada aqalmand nahin hain ! "
695,1,"bohot hi zyada artificial & illogical kahani hai . husna kisi say bhi zaban nahin chalati , gher kay saaray kaam bhi kerti hai magar uss kay gher walay her waqt uss say her waqt naraaz rehtay jo kay bhot ghair - haqeeqi lagta hai . husna ki 2 moti sahaliyon ko pata nahin kyun rakha hua hay dramay main , dono hi overacting kerti rehti hain . "
696,1,"bohot saary ghair zaroori scenes & amp ; kirdaar daal ker kahani ko zabardasti khench ker lamba kiya gaya jiss ne dramay ko kaafi boring bana diya hai . puranay black & amp ; white version shehzori main dramay ka tempo kaafi fast tha aur heroin ( neelofer abbasi ) kaa character bhi bohot strong tha . black & amp ; white version main khala jahangir ( ismat zaidi ), khala kisho ( kauser zahid ) & amp ; unn kay shoher , emmu ( aqeel abbas ), bakhshi munshi waghair thay hi nahin . naqal kay liya bhi aqal ki zaroorat hoti hai . "
697,1,"bohot saray darmay main nahin dekhti jesay ... choti choti khushiyan , shehr e yaran , dehleez , matam , ishq hamari galiyon mein , sannata , chubhan , meri maa , mann kay moti , …so on .... aur turkish dramay bhi nahin dekhti main . :), mujhay achay nahi lagtay . bohat bury lagtay hain . "
698,1,boht pareshan hoon matric kay imtehaanaat hain
699,1,boht boht saddddd
700,1,bollywood mein heroins ka kaam hi kya hota ha ? dance aur intimate scenes ... story hamesha hero ki hi hoti ha with an odd story
701,1,boring drama hai . 
702,1,boring drama hai . 50 sal kay aijaz aslam ko hero ka role dediya hai . mansha pasha bhi heroin kay role kay liye bilkul suitable nahin hai . mansha pasha sirf heroin ki behen yaa friend kay roles main hi theek lagti hai . sania shamshad baby cut hairstyle main bohot ajeeb o ghareeb lag rahi hai . 
703,1,boring drama hai . kahani wohi purani hai . dono hero bhi achay nahin hain . maza nahin aya ! 
704,1,"boring drama hai . umer - raseeda budhay heros & heroins hain . nauman masood , nauman aijaz , zq waghaira ko ab apni age kay hisaab say role kernay chahiyen . maza nahin aya . :( "
705,1,boring hai bhaye !!! 
706,1,"boring kahani aik hi jagah per aa ker atak gayee hai ... natasha kay zehrilay juice k glass khatam hi nahi horahy ... uffffffffff ab ye zehrilay juices k glass rayan ko bhi pilaaye jaaen gay aglay 50 episodes tak ... aik wo mattee ka maadhu bewaqoof bilal hai ... natasha agar bilal k moonh per aik zordaar thappar bhi laga day gi to bilal kahay gaa ... i love u natasha darling aik thappar aur maro please .. bilal ka character bilkul unrealistic aur naqlee hai ..... bilal jaisay mard kahan paaye jaatay hain ? jo cooking bhi karen , bachi ko bhi sambhaalen , job bhi karen , ghatiya badshakal biwi ki her buraai kay bawajood uss ki her waqt tareefen aur khidmaten bhi karen , ghatiya biwi ki wajah se apnay sagay behen bhaiyon , hatta kay apni marti hui maan ki perwah bhi na karain .... fake .. fake .. fake .... bakwas dramay ka bakwas episode !!!!! "
707,1,boring laga first episode ! 
708,1,boring laga first episode . kahani main koi nayee baat nahin hai . 
709,1,"boring laga pehla episode . maria wasti ko dobara wohi chalak , jhagraloo , bill batori type ki orat ka role mil gaya hai jo wo drama malka e aliya main ker rahi hai . kaafi artificial kahani hai . wattay sattay ki shaadi bhi kaafi ghisa pita subject hai . "
710,1,boring love story hai koi sazish villon or rap or han ab hijron ko bhi lety hn achay khasay murd aurtain jo morning show mein english bolti hn ab hijriyan badaita hum tv jb ap ko boring nahi lagta jb tu hum tv k drama ko lia sari rat in k hiheaay admin u tube or fb par like ka anghota marta hn jess agur buray ki tu momina in ka dana pani bund kardaige
711,1,boring tareen episode . 
712,1,"boring tareen pathetic drama khatam horaha hai ... bari achi baat hai . :)"" bashar momin is the most expensive drama in the history of pakistan ""... wow ! it is the biggest lie in the drama history of pakistan .... itna bara jhoot naa kabhi suna naa dekha ... bm k producers zara ye to bataen k itna kharcha kahan hua ? iss weak script kay dramay main naa to koi expensive sets thay , naa koi bari cast thi , naa koi baray actions thay aur naa hi koi special digital effects thay . "
713,1,"boring tha aaj kaa episode . muqaddas kay abba ki roads per ghoomnay ki waja samajh main nahin aaye , wo apnay gher kyun nahi chalay gaye aatir se milnay kay baad . wesay aik aadmi jo intany dino baad coma se utha ho , wo itni jaldi itna physically fit nahin hosakta kay araam se her jaga per paidal matar - gasht kerta phiray . completely bedridden & amp ; coma say niklay huye patients ko bohot dino tak physical therapy ki zaroorat hoti hai normal honay kay liye . zain ( agha jarar ) bhi nazar nahin aya aaj . "
714,1,boring thaa aaj kaa episode . ager end main khalil aur shano ki shaadi naa hui to phir ye drama flop dramon ki category main shamil hojaye gaa . :( 
715,1,borr movie ? 
716,1,both hi bura set .... jo log chinese mobile use krty hen unke liay guzara .... or jo original use krty hen unke liay pachtava 
717,1,"brazil ki haar k pechy misbah ki kharab performance hai ."" - shoaib akhtar"
718,1,breaking news kuttti choron saay milli huwi hai sabb haraam khore kuttray ki mout maraingaay
719,1,"brother animation to main ne bna lee aor play b kr lee es ko save kese krna hay ? ye smajh nahi aa rahi , mushkil kaam lag raha ha . "
720,1,brother mujhay boss mat kahein mujhay bohat kam designing aati hai ... and age main aap se b chota houn main :d
721,1,brothers ye mobile me ne lia he . dabba pack 13800 ka he . ye mobile bekar he . iska touch system bilkul fazool he . 
722,1,btw imran abbas ka record kuch aesa hi ha .... kya zaroorat thi 1 saal puraani pics upload krny ki ? imran to ye b claim karta ha k aashqi 2 aur ramleela pehly isy offer huen theen agr hueen theen to ki qn ni ? bilawaja ki baaten leak karna aur apny aap ko biht bara hero show karna koi a6i baat ni
723,1,budha mianji malkana to hil jul bhi nahin sakta ab iss umer main aur iss halat main hameeda se shaadi kerkay kerega kiya ? :) aasia ki paper marriage kaa koi bhi faida nahin hua . wali mohammad ne talaq kay pepers per angutha laganay main der nahin lagaee . lagta hai kay ab aasia ka bhi waqt qareeb agaya hai .!!!! 
724,1,budha murgha to ludak gaya ... ab dono budhi murghiyon ko nahi choray gi badtameez aur chirchiree billi alishba :) 
725,1,budha shaan + flop humaima + sister material uzma + junglee yasir = flop arth 2remake movies hamesha bekaar hi hoti hain ! 
726,1,budhay logon ko hero aur heroin bana diya hai . bohot hi missfit hain faisal qureshi aur mahoor baloch in roles main . 
727,1,bufallo compare hai es show main aur farak pehna hua uffffff lolzzzaur snakes kch to dead hain aur kafi sy behosh hahahahah kch b real nahi kr saktayyy ye log
728,1,buhat he fazool . total waqt ka zya
729,1,bukwas tareen baap sahab sirf us waqat daikhtay jub arham narmeen ko kuch kahta . pagal tareen drama . 
730,1,bukwas tarin drama . is serial kalya apna waqt zaya na karyn
731,1,bushra ansari aur ayesha khan kay achhay dialogues thay ... doosri taraf maani ko bhi bardasht kerna tha jo mujhay zeher lagta hai . maani ko agar 1ative roles main cast kiya jaye to zyada behter hoga !!! overall bura drama lga mujhay . 
732,1,buss sari kamai bijli se he banai hui hai ......... yeeh government ka paksitan ki awam ko gift hai t20 worldcup jeetnay ka ..... 
733,1,but he bqwas set h koi b na ly is s to reevo air q mobile best hen is ki had cheez he hrab h 
734,1,but permanently ni kiya na aur reality mein to in par permanent lanat pari hoti ha
735,1,cjp se apeel hay qaumi qarzay moaf karwany waalom ki list talb karen or un se payi payi wasool karen . 33 % bijli chori ho rahi hay or aaj tak wazeer bijli sameit kissi se kion pooch gach nahi hui ? apeal hay wapda ka barry barry afsraan ka ehtsaab kia jay or un ki dolt se andaaza lagaya jay ke woh kitny bijli choron ki sarparsti karty rahy hain ? un ki bank statments se andaaza ho sakta hay un ki tankhwah kitni thi or bank main kitna paisa extra jaata tha .... kia pakistan ki kissi athaarti main itna dam hay ?? ya subhi siasat daanon se milly huy hain ?? 
736,1,cm kpk pr ec main reference hi aur ap khamosh ho . pehly tu ous si resign lu . ek corrupt ko cm banaya huwa hi . 
737,1,cake bana ' ney ki nakaam koshish ' ein ;) 
738,1,camera bohat bora hai even shakal tak nazar nahi aati proper 
739,1,"camera kam az kam 20 mg hona chahiye, abhi thk nahi hai "
740,1,captain safder double shiftia kion nahi gaya
741,1,Aala! Is election ma PTI na N-league ko hara dya
742,1,ch nisar ka tou sai hai main manta hun . unka kesey sae hai bhai ? fradia 
743,1,chaiye tu baan kar daye .... 
744,1,chal dil meray ... chor ye pheray ... ye dunia jhooti ..... log luteray
745,1,chal koi nahi waisay bhe election tu abb ah he ghey hain kab tak thora aoer ganda ho le mr certified dishonest person sponsored links
746,1,chalain country k liye jo chand apne asia cup mein charhaya hai wohi kafi hai . guzarish hai k t20 worldcup se dur rahieyega
747,1,"chaliye maana ki humne thodi laparwahi barti aur is sher ki jo image "" urdu ke naam "" blog per istemal ki usmein ghaltian thiin .. aur ye bhi maana ki maen ab bhi roman script use kar raha hun , ye comments 0t karne ke liye .. to kya urdu ke liye mera pyaar kam ho jaega ... aur shayd kahin hamari us choti magar "" na - qaabil - maafi "" ghalti ne aap ko ye khoobsoorat shuru ' aat karne ki targheib di ... "
748,1,chalo ji aatir sahab khud hee badmash niklay . sotaili amman ruhi ko yunhi mashkook banaya hua tha & amp ; zain becharay ko bhi fuzool main chamaat pertay rehtay thay . 
749,1,chalo ji bewaqoof sandal ab apnay husband ki doosri shaadi kerwaegi… . phir tumor kay kamiyab operation kay baad theek hojegi…aur phir sokan riz kamali kay saath jhagray hi jhagray . 
750,1,chalo ... jiska dil karta ha uth kar writer bun jata ha ... 
751,1,charon baap betay bohot bewaqoof hain . ab agar noman ki biwi bhi malka jesi nikal ayee to phir to phir pata nahin kiya hoga in chaaron ka . :) 
752,1,charri maar kaa patta nahi jugno ko laay karr pohanch jaiy judge ke paas
753,1,chaudhry nisar kis say mila huwa hay ya nahi yeh tu abhi confirm hona baki hay par aik chez jo kaum kay samnay confirm hogaye hay woh hay zardari aur nawaz ka muk mukaa . 
754,1,cheeni shakkar bhul gaye hai . 
755,1,chibby muh wali jhoti aoer corrupt aurat laaaannnti
756,1,chirri baba jugno ki pimp geeri ke paisay wasool karta hai apnay gahkon saay
757,1,choor kasuri choor jhootay ka moo kaala
758,1,choor aur daku noora chars pee pee kar ho gaya hay baaygheratt agar mulk bachana hay tu iss ko islamabad chook per ulta latkao
759,1,chootya masud
760,1,chor machae shor 
761,1,chore dakoo ghatia nassal ke fraudiay raw ke bharvay double shiftia khandaan warr gayaa abb one traffic wali jaggah abb inn nooray button ki aakhri bhonknia chall rahi hain
762,1,chorr baap nayy saraa zorr so called political training per hii lagaa diyaa thaa thorii dosrii training bhii dayy daytaa tuu rana sana ullah apnii gandii zubann naa kholtaa
763,1,chudry saab bee aik chari laay kaay khisay maay goom rahay haan teen char week kaay baad chari pher daay datay haan aur halal chiti lassi pilah datay haan aur awam koh fresh kerdathay
764,1,chui nisar ka muaqif moulana abdul aziz wala bhi sahi he hoga pher tou ? 
765,1,chulbuli jawab anhe deti batameezoyee mujhe tagg naii milaaa tha .....: eek : 
766,1,chup she .. chup ho jao nahi batao gi samjhe
767,1,chup ker match dekhne day ! 😠
768,1,chute nahy hone chahye .. chutyon se shaksyt nahy barhte balke unke pagham pa amal se .. 
769,1,class main election hoe hayn jis main bhi pml ( n ) ny dhandli ki
770,1,"come on yaar , award b koi reward ha ? "
771,1,comments likhnay kaa lerkon kay acha lagnay yaa naa lagany say koi talluq nahin hai .. main to bohot shoq say larkon kay comments perhti hoon ... aam tor per larkon kay comments zyada interesting hotay hain . ager larkay comments nahin karen gey to phir ye discussions kaafi boring hojaen gey . 
772,1,constitution naam ki bi koi cheez hai ya pakistan mein sirf nooragardi chal thi hai
773,1,"contest kal khatam howa lekin kal sy mery pass net kaam nahi kar raha , abhi net cafe sy online hon . mujhy bahot afsoos k sath kehna parh raha hy k mujhy behad mayosi howi ... 3 members ny contest may hissa liya magar kaam ... shahzada ahtasham ek games site k games k link dety rahy jo theek hy magar wo games nahi games ka aik chotta sa downloader hota tha usi per wo game download karna parhta tha magar jo jo link diye wo saary downloader k he thy game ki baari baad may he aani thi wo is qism k saary thread rb kar diye gaye ... umer amer k aksar threads may kis 2sry ka blog link diya gaya tha magar khair link sahih kaam kar rahy thy esliye rehny diye gaye . k aksar diye gaye link kaam nahi kar rahy thy wo rb kar diye gaye . hisab kitab or saaf safai k baad"
774,1,corruption aour beegharati ke monh par zoordar thappar
775,1,court ka kaam he ye lekin court ne buss jugtain maarni theen
776,1,currapted hukmran na khappay
777,1,cyclon ke puncture laganay walay ki auqaat walay aur abb cyclain qatrion ko supply karnay walay ghattia aur baddzaat corrupt chore dakoo money launderer fraudiay ishaq daar kaa ibratt naak anjaam bhi sadiyon yaad rakha jaigaa inshaallah
778,1,"dailogue of the drama : ( rishtoooon ki tijarat krtayy krtayyy ap dono behno ny sb kuch kho diyaa ) shah aalam ka koi khas character ni es dramayyyy main but ye dailogue kya khuub bola es nayyy superbbomg kamal kiyaa phuphoo aapa ny aur aapa apnayyy haq py hai esko chahyee kay in dono behno sy apna hissa must layyyaur haan aapa , s acting superb aur dailogues ka to pta hi ni chalta aik waqt main etni iqsaam kayy ufffffffffff lolzzrehana aur suraiyaa to aik dosray ka gala daba kayyy marr jayeen achaa hai taniyaaa churail tm hi director syy keh kayy apnay baidhh khulnayy ka scene jaldi kr waloo ye jo chew gum ki tarha drama khenchaa hua es sy jaan chutayyyyyynadiyaa puri tarha pagal hojyee gi es ka anjaam finally maut hai cz zameer ki mulamat allah dushman ko b es sy bachayee aur haan yasir ka bhai aisa ping pong shakhss hai jab b namudaar hua apni bhabhee kay samnayy hi lolz aur es episode main to arjuman aunti ki baitheee awaz sunn , na naseeb hi ni hui :d :d lagta bacpan main khub baraf kayy golayy enjoyy kiyee inho nay :d :d :dyasirr tuhayyy to akelayyy main hr roz daku luta krain khub phenti lagaya krain yehi tmhari saza hai aqal ka qohlu shakhss :(:( "
779,1,dddd nawaz sharif and terrorust jamatyeaaa kahan se agaye beech mein
780,1,dhamal chaudrylolthe liar
781,1,dm k armaan ansoo mai beh gaye 😢bot nuskaan hogya hai oyeeeeeee khanaaaa
782,1,"don no yaar unki feilding bht zaberdast thi , n wo shuru se wrld cup me paksitan k khilaf pora zoor laga ker khelte hain ... n batting pehle bhi kunsi achi hti pak ki ? pore world cup me ? jitne bhi jeete hian mukable sab bwoling ki waja se , aj humare bwoler hi pit gae umar gul sahab ... baki sab ache rahe only umar gul pita hai ... akele us ne 80 runs diye zara ye nikalo india k total se phir dekho kaun jeeta ? hum ya wo ? "
783,1,daisi kuttti tay walaiti cheekaan
784,1,dallay chtum dalla geeri aur supply kernay ki wajah say aaj is muqam per ho tumhari auqaat ka sub ko pataa he
785,1,damakh kharb honry mera us sahafi py
786,1,"dance tu katrina kaif bhe kr leti , tu kya usko bhe # cpec me hissa dein"
787,1,dangar di changi foto dobara laa ditti ae ..... hun has k wikha .... hahaha
788,1,danyal aziz and pervaiz rasheed jaise kisi darbari ne hi ki ho gi
789,1,dar gaya bas {)^}) 
790,1,"dear all , pakistani govt ne to insan ko jaan se maar dene ki qasam kha li hai main ye kahon ga ke insan ko kuch karne se pehly apni akhrat ka suchana chahiaye . thanks"
791,1,dear first of all koi be ap ko case ka fori hall nahi bataya ga ... mena apko 3 dafa pehlay be bata chuka hoo ... ka thora sabar kairya .... lakin ap bay sabray han .... kisi be case kay maximum 10 to 15 din hotay han working ... ya rakhoo ... 
792,1,dear ap ka result menay check kiya ha ... mujya batiya kya koi naqal case bana tha ap per .... ya koi chetting ki thi ap nay ... may umc case bana ho ... agar asi baat nahi to kuch problem to zaroor hui ho g .... 
793,1,dear app sahi kah rahi lakin mein kah sii sahi karo muj ko malum hai kaa app kokuch zeyada atta hai lakin muj ko bi atta hai lakin mein ni abi abi window ki hai asi liya sahi nahi ki hai lakin agga sahi nahi hoti tee hoti tee naa yeh baat hai ager app ko samj agayi hai tu ache baat hai & thanks ju appni pasand kiya hai . 
